Entry_Time,Exit_Time,Type,Entry_Price,Exit_Price,Profit_Loss,Cumulative_Equity,Drawdown
2025-12-01 13:00:00,2025-12-01 13:55:00,BUY,4252.55,4248.37,-8.36,11251.22,0.47
2025-12-01 16:15:00,2025-12-01 16:25:00,SELL,4230.75,4237.82,-14.15,11237.07,0.6
2025-12-01 16:30:00,2025-12-01 16:40:00,SELL,4231.25,4238.41,-14.32,11222.75,0.72
2025-12-01 16:45:00,2025-12-02 08:00:00,SELL,4234.77,4213.56,42.43,11265.18,0.35
2025-12-02 08:05:00,2025-12-02 08:10:00,SELL,4210.72,4213.66,-5.88,11259.3,0.4
2025-12-02 08:15:00,2025-12-02 08:20:00,SELL,4213.27,4216.26,-5.99,11253.31,0.45
2025-12-02 08:25:00,2025-12-02 09:10:00,SELL,4214.51,4205.27,18.48,11271.8,0.29
2025-12-02 10:00:00,2025-12-02 10:15:00,SELL,4191.3,4185.46,11.67,11283.47,0.18
2025-12-02 10:30:00,2025-12-02 10:35:00,SELL,4185.1,4188.39,-6.58,11276.88,0.24
2025-12-02 10:45:00,2025-12-02 11:05:00,SELL,4185.31,4188.68,-6.73,11270.15,0.3
2025-12-02 11:10:00,2025-12-02 11:20:00,SELL,4187.69,4190.74,-6.11,11264.04,0.36
2025-12-02 11:30:00,2025-12-02 11:35:00,SELL,4196.77,4199.92,-6.28,11257.76,0.41
2025-12-02 11:45:00,2025-12-02 11:50:00,SELL,4197.48,4200.46,-5.96,11251.8,0.46
2025-12-02 11:55:00,2025-12-02 12:50:00,SELL,4205.29,4208.37,-6.17,11245.63,0.52
2025-12-02 12:55:00,2025-12-02 13:00:00,SELL,4208.69,4211.33,-5.28,11240.35,0.57
2025-12-02 13:05:00,2025-12-02 13:40:00,SELL,4205.4,4209.28,-7.77,11232.58,0.63
2025-12-02 13:50:00,2025-12-02 14:00:00,SELL,4208.62,4212.96,-8.67,11223.9,0.71
2025-12-02 14:05:00,2025-12-02 14:10:00,BUY,4220.61,4223.48,5.74,11229.64,0.66
2025-12-02 15:05:00,2025-12-02 15:20:00,SELL,4209.77,4192.04,35.45,11265.09,0.35
2025-12-02 15:50:00,2025-12-02 15:55:00,SELL,4171.08,4169.43,3.3,11268.39,0.32
2025-12-02 16:20:00,2025-12-02 16:35:00,SELL,4176.43,4183.83,-14.8,11253.59,0.45
2025-12-02 16:50:00,2025-12-03 08:00:00,SELL,4186.59,4193.13,-13.07,11240.52,0.56
2025-12-03 08:05:00,2025-12-03 08:40:00,SELL,4207.57,4210.2,-5.26,11235.27,0.61
2025-12-03 08:45:00,2025-12-03 09:05:00,SELL,4207.89,4200.1,15.59,11250.86,0.47
2025-12-03 09:25:00,2025-12-03 10:25:00,SELL,4199.92,4202.67,-5.49,11245.36,0.52
2025-12-03 10:40:00,2025-12-03 11:25:00,SELL,4201.32,4204.02,-5.4,11239.96,0.57
2025-12-03 11:35:00,2025-12-03 11:55:00,SELL,4204.43,4206.76,-4.65,11235.31,0.61
2025-12-03 12:00:00,2025-12-03 12:30:00,SELL,4207.5,4209.85,-4.7,11230.61,0.65
2025-12-03 14:10:00,2025-12-03 14:45:00,BUY,4226.56,4221.12,-10.88,11219.73,0.75
2025-12-04 08:00:00,2025-12-04 08:15:00,SELL,4193.47,4196.18,-5.43,11214.3,0.8
2025-12-04 08:20:00,2025-12-04 09:00:00,SELL,4193.52,4184.43,18.18,11232.48,0.64
2025-12-04 09:25:00,2025-12-04 09:30:00,SELL,4191.46,4194.28,-5.65,11226.83,0.69
2025-12-04 09:35:00,2025-12-04 09:40:00,SELL,4194.17,4196.92,-5.5,11221.33,0.73
2025-12-04 10:25:00,2025-12-04 10:45:00,SELL,4199.25,4201.69,-4.88,11216.45,0.78
2025-12-04 10:50:00,2025-12-04 11:00:00,SELL,4197.89,4200.17,-4.57,11211.89,0.82
2025-12-04 11:20:00,2025-12-04 11:35:00,SELL,4199.17,4201.79,-5.23,11206.65,0.86
2025-12-04 11:45:00,2025-12-04 12:10:00,SELL,4198.83,4201.34,-5.01,11201.64,0.91
2025-12-04 12:15:00,2025-12-04 12:40:00,SELL,4197.93,4189.72,16.41,11218.05,0.76
2025-12-04 12:50:00,2025-12-04 13:20:00,SELL,4190.3,4192.96,-5.32,11212.73,0.81
2025-12-04 13:55:00,2025-12-04 14:30:00,BUY,4198.23,4211.65,26.84,11239.57,0.57
2025-12-04 15:00:00,2025-12-04 15:10:00,SELL,4194.19,4200.39,-12.42,11227.15,0.68
2025-12-05 09:15:00,2025-12-05 10:00:00,BUY,4218.68,4225.61,13.85,11241.01,0.56
2025-12-05 11:55:00,2025-12-05 12:05:00,BUY,4223.69,4229.24,11.09,11252.1,0.46
2025-12-05 12:40:00,2025-12-05 13:00:00,BUY,4225.45,4231.86,12.83,11264.93,0.35
2025-12-05 13:20:00,2025-12-05 13:35:00,BUY,4228.94,4238.82,19.77,11284.7,0.17
2025-12-05 13:40:00,2025-12-05 13:45:00,BUY,4233.78,4229.93,-7.71,11276.98,0.24
2025-12-05 14:35:00,2025-12-05 14:50:00,BUY,4232.96,4245.15,24.37,11301.36,0.03
2025-12-05 16:35:00,2025-12-08 08:00:00,SELL,4211.72,4210.49,2.47,11303.82,0.0
2025-12-08 08:25:00,2025-12-08 08:45:00,SELL,4209.3,4211.93,-5.27,11298.55,0.05
2025-12-08 09:00:00,2025-12-08 09:30:00,SELL,4208.38,4210.98,-5.21,11293.34,0.1
2025-12-08 09:35:00,2025-12-08 09:50:00,SELL,4208.12,4210.68,-5.13,11288.21,0.14
2025-12-08 10:05:00,2025-12-08 10:30:00,SELL,4209.77,4202.06,15.42,11303.63,0.01
2025-12-08 10:45:00,2025-12-08 11:25:00,SELL,4205.02,4207.48,-4.92,11298.72,0.05
2025-12-08 12:15:00,2025-12-08 12:25:00,SELL,4209.81,4212.32,-5.02,11293.69,0.09
2025-12-08 13:00:00,2025-12-08 13:50:00,SELL,4208.65,4199.46,18.39,11312.09,0.0
2025-12-08 14:25:00,2025-12-08 14:45:00,SELL,4208.82,4196.83,23.99,11336.08,0.0
2025-12-08 14:55:00,2025-12-08 15:05:00,SELL,4196.71,4180.36,32.69,11368.77,0.0
2025-12-08 15:25:00,2025-12-09 08:00:00,SELL,4191.93,4186.35,11.16,11379.93,0.0
2025-12-09 08:05:00,2025-12-09 08:15:00,SELL,4186.13,4188.58,-4.91,11375.02,0.04
2025-12-09 08:20:00,2025-12-09 08:40:00,SELL,4187.69,4190.02,-4.66,11370.36,0.08
2025-12-09 08:45:00,2025-12-09 09:00:00,SELL,4189.62,4191.93,-4.62,11365.74,0.12
2025-12-09 10:10:00,2025-12-09 10:40:00,BUY,4204.56,4201.73,-5.66,11360.08,0.17
2025-12-09 11:15:00,2025-12-09 12:15:00,BUY,4202.52,4200.33,-4.38,11355.7,0.21
2025-12-09 12:45:00,2025-12-09 12:55:00,BUY,4206.12,4203.96,-4.33,11351.36,0.25
2025-12-09 13:35:00,2025-12-09 14:05:00,BUY,4198.74,4194.99,-7.51,11343.85,0.32
2025-12-09 14:10:00,2025-12-09 14:30:00,SELL,4192.03,4196.08,-8.1,11335.75,0.39
2025-12-10 08:20:00,2025-12-10 08:50:00,SELL,4204.91,4198.31,13.2,11348.95,0.27
2025-12-10 09:15:00,2025-12-10 10:30:00,SELL,4196.21,4189.0,14.41,11363.36,0.15
2025-12-10 10:40:00,2025-12-10 11:20:00,SELL,4194.13,4196.24,-4.23,11359.13,0.18
2025-12-10 11:25:00,2025-12-10 11:35:00,SELL,4194.65,4196.49,-3.68,11355.45,0.22
2025-12-10 11:50:00,2025-12-10 12:00:00,SELL,4196.3,4198.0,-3.4,11352.05,0.24
2025-12-10 12:05:00,2025-12-10 13:00:00,SELL,4200.57,4195.08,10.98,11363.03,0.15
2025-12-10 13:40:00,2025-12-10 14:00:00,BUY,4202.61,4199.48,-6.28,11356.75,0.2
2025-12-10 14:20:00,2025-12-10 15:15:00,SELL,4200.44,4190.23,20.42,11377.18,0.02
2025-12-10 15:30:00,2025-12-10 16:30:00,SELL,4197.18,4201.75,-9.14,11368.03,0.1
2025-12-11 08:00:00,2025-12-11 08:05:00,SELL,4214.18,4216.55,-4.74,11363.29,0.15
2025-12-11 08:10:00,2025-12-11 08:35:00,SELL,4215.08,4217.53,-4.89,11358.4,0.19
2025-12-11 09:00:00,2025-12-11 09:20:00,SELL,4212.85,4215.35,-5.0,11353.4,0.23
2025-12-11 09:25:00,2025-12-11 09:40:00,SELL,4214.08,4216.51,-4.87,11348.54,0.28
2025-12-11 10:30:00,2025-12-11 10:50:00,SELL,4214.39,4217.09,-5.42,11343.12,0.32
2025-12-11 11:10:00,2025-12-11 12:25:00,SELL,4215.22,4217.6,-4.76,11338.37,0.37
2025-12-11 13:00:00,2025-12-11 13:15:00,SELL,4215.15,4206.26,17.79,11356.15,0.21
2025-12-11 13:35:00,2025-12-11 14:10:00,BUY,4216.63,4228.76,24.26,11380.41,0.0
2025-12-12 09:35:00,2025-12-12 10:20:00,BUY,4310.46,4320.51,20.1,11400.51,0.0
2025-12-12 11:40:00,2025-12-12 12:15:00,BUY,4334.53,4331.34,-6.39,11394.13,0.06
2025-12-12 12:50:00,2025-12-12 13:00:00,BUY,4325.72,4322.57,-6.29,11387.84,0.11
2025-12-12 13:35:00,2025-12-12 13:45:00,BUY,4343.54,4338.91,-9.27,11378.56,0.19
2025-12-12 14:35:00,2025-12-12 15:15:00,BUY,4342.14,4336.51,-11.24,11367.32,0.29
2025-12-12 15:50:00,2025-12-12 16:00:00,SELL,4300.44,4277.31,46.25,11413.57,0.0
2025-12-12 16:20:00,2025-12-15 08:00:00,SELL,4282.58,4294.45,-23.74,11389.84,0.21
2025-12-15 09:25:00,2025-12-15 09:35:00,BUY,4347.84,4345.4,-4.86,11384.97,0.25
2025-12-15 11:10:00,2025-12-15 11:15:00,BUY,4338.44,4336.08,-4.73,11380.24,0.29
2025-12-15 11:20:00,2025-12-15 12:30:00,BUY,4340.33,4347.61,14.55,11394.79,0.16
2025-12-15 13:10:00,2025-12-15 13:55:00,BUY,4335.95,4332.97,-5.96,11388.83,0.22
2025-12-15 14:00:00,2025-12-15 14:10:00,BUY,4334.01,4329.6,-8.82,11380.01,0.29
2025-12-15 15:00:00,2025-12-15 15:05:00,SELL,4318.05,4324.64,-13.18,11366.83,0.41
2025-12-15 15:15:00,2025-12-15 15:20:00,SELL,4315.21,4322.09,-13.76,11353.07,0.53
2025-12-15 15:40:00,2025-12-15 16:15:00,SELL,4323.35,4300.69,45.32,11398.39,0.13
2025-12-15 16:50:00,2025-12-16 08:00:00,SELL,4298.24,4287.23,22.03,11420.43,0.0
2025-12-16 08:05:00,2025-12-16 08:50:00,SELL,4283.64,4286.66,-6.05,11414.38,0.05
2025-12-16 09:00:00,2025-12-16 12:05:00,SELL,4282.18,4285.31,-6.26,11408.12,0.11
2025-12-16 12:10:00,2025-12-16 12:15:00,SELL,4287.73,4290.31,-5.15,11402.98,0.15
2025-12-16 12:30:00,2025-12-16 12:40:00,SELL,4290.79,4293.35,-5.12,11397.86,0.2
2025-12-16 13:00:00,2025-12-16 13:05:00,SELL,4291.6,4294.75,-6.3,11391.56,0.25
2025-12-16 15:45:00,2025-12-16 15:55:00,BUY,4328.14,4321.0,-14.27,11377.29,0.38
2025-12-16 16:20:00,2025-12-16 16:30:00,BUY,4311.06,4304.1,-13.92,11363.37,0.5
2025-12-16 16:55:00,2025-12-17 08:00:00,SELL,4300.58,4307.12,-13.09,11350.28,0.61
2025-12-17 08:55:00,2025-12-17 09:55:00,BUY,4319.14,4316.03,-6.22,11344.06,0.67
2025-12-17 10:00:00,2025-12-17 10:30:00,BUY,4317.35,4314.71,-5.3,11338.77,0.72
2025-12-17 10:50:00,2025-12-17 11:00:00,SELL,4316.16,4318.91,-5.49,11333.27,0.76
2025-12-17 11:20:00,2025-12-17 12:15:00,SELL,4316.59,4319.05,-4.92,11328.35,0.81
2025-12-17 12:45:00,2025-12-17 13:00:00,SELL,4316.79,4318.94,-4.31,11324.04,0.84
2025-12-17 13:15:00,2025-12-17 13:40:00,BUY,4329.02,4338.23,18.4,11342.44,0.68
2025-12-17 14:15:00,2025-12-17 14:45:00,BUY,4325.99,4341.97,31.95,11374.39,0.4
2025-12-17 15:40:00,2025-12-17 16:15:00,BUY,4332.11,4324.12,-15.98,11358.41,0.54
2025-12-17 16:40:00,2025-12-18 08:00:00,BUY,4333.14,4327.34,-11.61,11346.8,0.64
2025-12-18 08:30:00,2025-12-18 12:25:00,SELL,4326.7,4319.5,14.4,11361.2,0.52
2025-12-18 12:50:00,2025-12-18 13:00:00,SELL,4321.73,4323.49,-3.53,11357.68,0.55
2025-12-18 13:30:00,2025-12-18 13:50:00,BUY,4329.26,4341.31,24.1,11381.77,0.34
2025-12-18 15:15:00,2025-12-18 15:30:00,SELL,4329.24,4336.0,-13.52,11368.25,0.46
2025-12-19 08:20:00,2025-12-19 08:25:00,SELL,4323.48,4325.66,-4.37,11363.89,0.5
2025-12-19 08:55:00,2025-12-19 09:20:00,SELL,4326.16,4328.3,-4.28,11359.61,0.53
2025-12-19 09:25:00,2025-12-19 09:40:00,SELL,4326.86,4328.77,-3.81,11355.8,0.57
2025-12-19 10:30:00,2025-12-19 10:45:00,SELL,4325.87,4328.11,-4.48,11351.31,0.61
2025-12-19 11:05:00,2025-12-19 11:15:00,SELL,4326.09,4328.24,-4.3,11347.02,0.64
2025-12-19 11:30:00,2025-12-19 11:45:00,SELL,4326.07,4328.03,-3.93,11343.08,0.68
2025-12-19 12:00:00,2025-12-19 12:25:00,SELL,4325.02,4326.89,-3.74,11339.34,0.71
2025-12-19 12:35:00,2025-12-19 12:45:00,BUY,4327.27,4325.15,-4.25,11335.1,0.75
2025-12-19 13:45:00,2025-12-19 13:55:00,BUY,4331.56,4327.79,-7.54,11327.56,0.81
2025-12-19 14:20:00,2025-12-19 14:30:00,SELL,4325.94,4329.96,-8.05,11319.51,0.88
2025-12-19 14:50:00,2025-12-19 15:20:00,BUY,4330.04,4346.12,32.16,11351.67,0.6
2025-12-22 09:20:00,2025-12-22 09:55:00,BUY,4413.64,4411.05,-5.18,11346.49,0.65
2025-12-22 10:00:00,2025-12-22 10:25:00,BUY,4413.97,4411.68,-4.59,11341.9,0.69
2025-12-22 12:25:00,2025-12-22 12:55:00,BUY,4409.15,4415.82,13.34,11355.24,0.57
2025-12-22 13:05:00,2025-12-22 13:10:00,BUY,4421.54,4425.49,7.9,11363.14,0.5
2025-12-22 13:15:00,2025-12-22 13:20:00,BUY,4423.06,4419.68,-6.76,11356.38,0.56
2025-12-22 13:25:00,2025-12-22 15:10:00,BUY,4418.67,4414.59,-8.16,11348.22,0.63
2025-12-22 15:20:00,2025-12-22 15:55:00,BUY,4416.5,4434.16,35.33,11383.54,0.32
2025-12-23 08:20:00,2025-12-23 08:30:00,BUY,4488.53,4486.26,-4.53,11379.01,0.36
2025-12-23 10:00:00,2025-12-23 11:50:00,BUY,4483.83,4491.69,15.72,11394.74,0.22
2025-12-23 12:30:00,2025-12-23 13:00:00,BUY,4485.61,4491.89,12.56,11407.29,0.11
2025-12-23 13:55:00,2025-12-23 14:00:00,BUY,4479.2,4474.21,-9.98,11397.31,0.2
2025-12-23 15:25:00,2025-12-23 15:35:00,SELL,4442.66,4451.54,-17.75,11379.56,0.36
2025-12-23 15:50:00,2025-12-23 16:10:00,SELL,4454.09,4462.17,-16.16,11363.4,0.5
2025-12-23 16:15:00,2025-12-23 16:45:00,SELL,4460.83,4467.68,-13.7,11349.7,0.62
2025-12-24 08:25:00,2025-12-24 08:35:00,SELL,4485.08,4488.32,-6.49,11343.22,0.68
2025-12-24 08:40:00,2025-12-24 09:45:00,SELL,4490.11,4493.44,-6.66,11336.56,0.73
2025-12-24 10:30:00,2025-12-24 10:45:00,SELL,4484.38,4487.98,-7.21,11329.35,0.8
2025-12-24 10:50:00,2025-12-24 12:00:00,SELL,4489.45,4492.75,-6.59,11322.76,0.86
2025-12-24 13:05:00,2025-12-24 13:10:00,SELL,4484.11,4487.69,-7.16,11315.61,0.92
2025-12-24 13:55:00,2025-12-24 14:35:00,SELL,4487.81,4475.18,25.27,11340.88,0.7
2025-12-24 15:10:00,2025-12-24 15:40:00,SELL,4474.67,4453.74,41.87,11382.74,0.33
2025-12-24 16:05:00,2025-12-24 16:55:00,SELL,4469.49,4477.18,-15.4,11367.35,0.46
2025-12-26 08:10:00,2025-12-26 09:55:00,BUY,4514.74,4512.05,-5.37,11361.98,0.51
2025-12-26 10:00:00,2025-12-26 10:15:00,BUY,4514.56,4521.47,13.82,11375.79,0.39
2025-12-26 11:30:00,2025-12-26 11:45:00,BUY,4506.35,4503.11,-6.49,11369.3,0.45
2025-12-26 12:10:00,2025-12-26 12:55:00,BUY,4510.73,4507.65,-6.16,11363.14,0.5
2025-12-26 13:05:00,2025-12-26 13:40:00,BUY,4513.55,4525.88,24.66,11387.81,0.29
2025-12-26 13:50:00,2025-12-26 14:45:00,BUY,4520.95,4516.32,-9.25,11378.55,0.37
2025-12-26 14:55:00,2025-12-26 15:30:00,BUY,4521.0,4539.38,36.78,11415.33,0.04
2025-12-29 08:10:00,2025-12-29 08:45:00,SELL,4483.85,4462.44,42.8,11458.13,0.0
2025-12-29 09:05:00,2025-12-29 09:40:00,SELL,4465.51,4471.96,-12.89,11445.25,0.11
2025-12-29 09:55:00,2025-12-29 11:35:00,SELL,4472.18,4455.83,32.7,11477.94,0.0
2025-12-29 12:30:00,2025-12-29 12:35:00,SELL,4457.18,4461.75,-9.15,11468.8,0.08
2025-12-29 12:40:00,2025-12-29 13:05:00,SELL,4462.35,4466.82,-8.95,11459.85,0.16
2025-12-29 13:10:00,2025-12-29 13:40:00,SELL,4457.84,4440.68,34.32,11494.17,0.0
2025-12-29 14:20:00,2025-12-29 14:30:00,SELL,4389.58,4381.15,16.86,11511.03,0.0
2025-12-29 15:10:00,2025-12-29 15:15:00,SELL,4342.69,4332.05,21.27,11532.3,0.0
2025-12-29 15:35:00,2025-12-29 15:50:00,SELL,4327.76,4325.83,3.85,11536.15,0.0
2025-12-29 16:05:00,2025-12-30 08:00:00,SELL,4336.39,4349.3,-25.81,11510.34,0.22
2025-12-30 08:10:00,2025-12-30 08:25:00,SELL,4370.42,4356.53,27.78,11538.12,0.0
2025-12-30 08:50:00,2025-12-30 09:05:00,SELL,4363.17,4367.83,-9.33,11528.8,0.08
2025-12-30 09:20:00,2025-12-30 10:10:00,SELL,4370.32,4374.59,-8.54,11520.26,0.15
2025-12-30 11:55:00,2025-12-30 12:10:00,BUY,4384.41,4393.8,18.78,11539.04,0.0
2025-12-30 13:20:00,2025-12-30 13:30:00,BUY,4395.2,4390.35,-9.71,11529.34,0.08
2025-12-30 13:35:00,2025-12-30 14:35:00,BUY,4381.83,4376.03,-11.6,11517.74,0.18
2025-12-30 15:20:00,2025-12-30 16:55:00,SELL,4369.23,4377.72,-16.97,11500.76,0.33
2025-12-31 08:00:00,2025-12-31 08:50:00,SELL,4328.27,4312.18,32.18,11532.94,0.05
2025-12-31 09:25:00,2025-12-31 09:35:00,SELL,4323.66,4328.52,-9.71,11523.23,0.14
2025-12-31 09:45:00,2025-12-31 10:30:00,SELL,4331.81,4316.5,30.62,11553.85,0.0
2025-12-31 11:00:00,2025-12-31 11:05:00,SELL,4304.94,4309.73,-9.57,11544.28,0.08
2025-12-31 11:10:00,2025-12-31 13:20:00,SELL,4314.03,4318.86,-9.66,11534.62,0.17
2025-12-31 15:20:00,2025-12-31 15:30:00,SELL,4333.5,4340.75,-14.5,11520.12,0.29
2025-12-31 15:40:00,2025-12-31 16:00:00,SELL,4331.02,4337.96,-13.89,11506.23,0.41
2025-12-31 16:05:00,2026-01-02 08:00:00,SELL,4329.38,4336.43,-14.11,11492.13,0.53
2026-01-02 10:30:00,2026-01-02 10:50:00,BUY,4388.61,4396.91,16.6,11508.73,0.39
2026-01-02 12:05:00,2026-01-02 12:25:00,BUY,4396.09,4393.52,-5.14,11503.58,0.44
2026-01-02 12:45:00,2026-01-02 13:00:00,BUY,4387.86,4396.58,17.44,11521.02,0.28
2026-01-02 14:10:00,2026-01-02 14:30:00,SELL,4370.47,4355.2,30.53,11551.55,0.02
2026-01-02 14:55:00,2026-01-02 15:20:00,SELL,4353.46,4332.44,42.04,11593.59,0.0
2026-01-02 15:40:00,2026-01-02 16:10:00,SELL,4346.12,4322.05,48.14,11641.72,0.0
2026-01-02 16:50:00,2026-01-05 08:00:00,SELL,4323.77,4331.2,-14.86,11626.86,0.13
2026-01-05 08:10:00,2026-01-05 09:20:00,BUY,4424.37,4434.24,19.74,11646.6,0.0
2026-01-05 10:30:00,2026-01-05 11:00:00,BUY,4436.61,4433.9,-5.41,11641.18,0.05
2026-01-05 11:20:00,2026-01-05 11:25:00,BUY,4427.78,4424.85,-5.87,11635.31,0.1
2026-01-05 11:30:00,2026-01-05 12:20:00,BUY,4420.01,4416.21,-7.6,11627.71,0.16
2026-01-05 13:00:00,2026-01-05 13:05:00,BUY,4415.43,4410.65,-9.56,11618.16,0.24
2026-01-05 13:30:00,2026-01-05 14:10:00,BUY,4408.77,4428.36,39.18,11657.34,0.0
2026-01-05 15:00:00,2026-01-05 15:05:00,BUY,4451.91,4454.38,4.92,11662.26,0.0
2026-01-05 15:40:00,2026-01-05 16:05:00,BUY,4447.37,4439.91,-14.91,11647.35,0.13
2026-01-06 08:15:00,2026-01-06 08:25:00,BUY,4465.85,4475.08,18.47,11665.82,0.0
2026-01-06 09:20:00,2026-01-06 09:45:00,BUY,4457.21,4453.72,-6.98,11658.83,0.06
2026-01-06 10:25:00,2026-01-06 10:30:00,SELL,4450.17,4453.51,-6.69,11652.15,0.12
2026-01-06 11:10:00,2026-01-06 11:20:00,SELL,4450.74,4453.59,-5.7,11646.45,0.17
2026-01-06 12:50:00,2026-01-06 13:00:00,BUY,4462.46,4459.79,-5.34,11641.11,0.21
2026-01-06 13:50:00,2026-01-06 14:35:00,BUY,4465.09,4479.76,29.35,11670.46,0.0
2026-01-07 08:00:00,2026-01-07 08:15:00,SELL,4463.49,4466.94,-6.91,11663.55,0.06
2026-01-07 08:20:00,2026-01-07 08:35:00,SELL,4466.47,4469.89,-6.82,11656.73,0.12
2026-01-07 08:40:00,2026-01-07 08:50:00,SELL,4466.86,4470.52,-7.32,11649.4,0.18
2026-01-07 08:55:00,2026-01-07 11:25:00,SELL,4468.24,4457.36,21.76,11671.16,0.0
2026-01-07 12:50:00,2026-01-07 13:05:00,SELL,4448.4,4436.63,23.54,11694.71,0.0
2026-01-07 13:25:00,2026-01-07 13:40:00,SELL,4442.08,4448.58,-13.01,11681.69,0.11
2026-01-07 13:50:00,2026-01-07 15:10:00,SELL,4448.81,4429.07,39.47,11721.16,0.0
2026-01-07 15:50:00,2026-01-07 16:10:00,SELL,4442.81,4450.41,-15.19,11705.97,0.13
2026-01-07 16:15:00,2026-01-07 16:20:00,SELL,4447.99,4454.55,-13.12,11692.85,0.24
2026-01-08 08:00:00,2026-01-08 08:05:00,SELL,4425.82,4429.58,-7.5,11685.35,0.31
2026-01-08 08:10:00,2026-01-08 08:15:00,SELL,4425.82,4429.85,-8.08,11677.27,0.37
2026-01-08 08:20:00,2026-01-08 08:55:00,SELL,4427.14,4431.12,-7.95,11669.33,0.44
2026-01-08 09:00:00,2026-01-08 12:00:00,SELL,4431.47,4419.28,24.39,11693.71,0.23
2026-01-08 12:50:00,2026-01-08 13:20:00,SELL,4427.39,4431.14,-7.5,11686.21,0.3
2026-01-08 13:45:00,2026-01-08 14:35:00,SELL,4429.6,4435.13,-11.06,11675.15,0.39
2026-01-08 14:40:00,2026-01-08 14:45:00,SELL,4426.12,4432.53,-12.83,11662.32,0.5
2026-01-08 14:50:00,2026-01-08 15:05:00,SELL,4434.86,4441.77,-13.81,11648.51,0.62
2026-01-08 16:15:00,2026-01-09 08:00:00,BUY,4450.46,4469.65,38.38,11686.89,0.29
2026-01-09 08:05:00,2026-01-09 08:30:00,BUY,4473.85,4471.02,-5.66,11681.23,0.34
2026-01-09 08:40:00,2026-01-09 08:50:00,BUY,4466.72,4464.07,-5.3,11675.93,0.39
2026-01-09 10:50:00,2026-01-09 11:30:00,BUY,4471.71,4469.48,-4.45,11671.48,0.42
2026-01-09 11:45:00,2026-01-09 12:05:00,BUY,4472.34,4478.92,13.16,11684.64,0.31
2026-01-09 13:20:00,2026-01-09 13:30:00,BUY,4471.99,4467.48,-9.0,11675.64,0.39
2026-01-09 14:05:00,2026-01-09 14:50:00,BUY,4486.94,4480.3,-13.27,11662.37,0.5
2026-01-12 08:35:00,2026-01-12 08:50:00,BUY,4586.81,4596.97,20.32,11682.68,0.33
2026-01-12 10:10:00,2026-01-12 10:20:00,BUY,4592.21,4588.98,-6.46,11676.22,0.38
2026-01-12 12:40:00,2026-01-12 13:00:00,BUY,4586.23,4595.02,17.58,11693.8,0.23
2026-01-12 13:10:00,2026-01-12 13:15:00,BUY,4606.65,4608.75,4.19,11698.0,0.2
2026-01-12 14:05:00,2026-01-12 14:15:00,BUY,4598.55,4592.53,-12.03,11685.97,0.3
2026-01-12 14:30:00,2026-01-12 15:25:00,BUY,4598.02,4620.14,44.25,11730.22,0.0
2026-01-12 16:45:00,2026-01-13 08:00:00,BUY,4616.03,4609.67,-12.73,11717.49,0.11
2026-01-13 08:05:00,2026-01-13 08:10:00,SELL,4587.28,4590.52,-6.49,11710.99,0.16
2026-01-13 08:20:00,2026-01-13 08:25:00,SELL,4589.32,4592.49,-6.34,11704.66,0.22
2026-01-13 09:20:00,2026-01-13 10:10:00,SELL,4589.91,4580.98,17.85,11722.51,0.07
2026-01-13 10:15:00,2026-01-13 10:20:00,SELL,4583.56,4586.15,-5.17,11717.34,0.11
2026-01-13 10:25:00,2026-01-13 10:40:00,SELL,4584.59,4587.13,-5.09,11712.25,0.15
2026-01-13 10:45:00,2026-01-13 11:00:00,SELL,4586.03,4588.49,-4.91,11707.34,0.2
2026-01-13 11:20:00,2026-01-13 11:25:00,SELL,4585.26,4587.55,-4.57,11702.78,0.23
2026-01-13 11:30:00,2026-01-13 11:40:00,SELL,4586.47,4588.74,-4.54,11698.24,0.27
2026-01-13 11:50:00,2026-01-13 12:25:00,SELL,4586.86,4579.06,15.61,11713.84,0.14
2026-01-13 15:05:00,2026-01-13 15:15:00,BUY,4619.28,4611.58,-15.41,11698.44,0.27
2026-01-13 15:20:00,2026-01-13 16:25:00,BUY,4604.08,4595.46,-17.24,11681.2,0.42
2026-01-13 16:30:00,2026-01-14 08:00:00,BUY,4605.64,4630.4,49.53,11730.73,0.0
2026-01-14 08:10:00,2026-01-14 08:20:00,BUY,4627.29,4623.98,-6.63,11724.1,0.06
2026-01-14 08:30:00,2026-01-14 11:50:00,BUY,4629.65,4626.11,-7.08,11717.02,0.12
2026-01-14 11:55:00,2026-01-14 12:55:00,BUY,4630.33,4639.28,17.91,11734.93,0.0
2026-01-14 13:10:00,2026-01-14 14:35:00,BUY,4628.56,4624.31,-8.51,11726.43,0.07
2026-01-14 16:00:00,2026-01-15 08:00:00,SELL,4618.48,4599.86,37.24,11763.67,0.0
2026-01-15 08:20:00,2026-01-15 08:40:00,SELL,4603.3,4606.75,-6.9,11756.76,0.06
2026-01-15 08:45:00,2026-01-15 09:35:00,SELL,4603.18,4606.52,-6.69,11750.07,0.12
2026-01-15 12:35:00,2026-01-15 12:45:00,BUY,4617.21,4614.98,-4.46,11745.61,0.15
2026-01-15 13:00:00,2026-01-15 13:05:00,SELL,4610.95,4614.07,-6.25,11739.36,0.21
2026-01-15 16:30:00,2026-01-16 08:00:00,SELL,4609.74,4608.19,3.1,11742.46,0.18
